fecha,sku,demanda_unidades,precio_clp,insumo_critico,promocion,indice_estres_insumos,lead_time_dias,inventario_unidades,quiebre_stock,dia_semana,mes,año,procedencia_primaria,precio_unitario_primario_clp,procedencia_secundaria,precio_unitario_secundario_clp
2025-02-14,NotHotDog,1029,3758,gluten de trigo,1,0.062,29,301368,0,4,2,2025,Francia,1641,China,1641
2025-02-15,NotHotDog,829,3758,gluten de trigo,0,0.084,29,300339,0,5,2,2025,Francia,1641,China,1641
2025-02-16,NotHotDog,651,3758,gluten de trigo,0,0.252,33,299510,0,6,2,2025,Francia,1641,China,1641
2025-02-17,NotHotDog,488,3758,gluten de trigo,0,0.095,29,298859,0,0,2,2025,Francia,1641,China,1641
2025-02-18,NotHotDog,427,3758,gluten de trigo,0,0.109,27,298371,0,1,2,2025,Francia,1641,China,1641
2025-02-19,NotHotDog,580,3758,gluten de trigo,0,0.118,31,297944,0,2,2,2025,Francia,1641,China,1641
2025-02-20,NotHotDog,722,3758,gluten de trigo,0,0.296,32,297364,0,3,2,2025,Francia,1641,China,1641
2025-02-21,NotHotDog,786,3758,gluten de trigo,0,0.166,29,296642,0,4,2,2025,Francia,1641,China,1641
2025-02-22,NotHotDog,756,3758,gluten de trigo,0,0.222,34,295856,0,5,2,2025,Francia,1641,China,1641
2025-02-23,NotHotDog,607,3758,gluten de trigo,0,0.184,36,295100,0,6,2,2025,Francia,1641,China,1641
2025-02-24,NotHotDog,495,3758,gluten de trigo,0,0.079,28,294493,0,0,2,2025,Francia,1641,China,1641
2025-02-25,NotHotDog,557,3758,gluten de trigo,0,0.258,32,293998,0,1,2,2025,Francia,1641,China,1641
2025-02-26,NotHotDog,589,3758,gluten de trigo,0,0.205,31,293441,0,2,2,2025,Francia,1641,China,1641
2025-02-27,NotHotDog,696,3758,gluten de trigo,0,0.183,36,292852,0,3,2,2025,Francia,1641,China,1641
2025-02-28,NotHotDog,703,3758,gluten de trigo,0,0.281,33,292156,0,4,2,2025,Francia,1641,China,1641
2025-03-01,NotHotDog,732,3758,gluten de trigo,0,0.179,33,291453,0,5,3,2025,Francia,1641,China,1641
2025-03-02,NotHotDog,699,3758,gluten de trigo,0,0.194,34,290721,0,6,3,2025,Francia,1641,China,1641
2025-03-03,NotHotDog,597,3758,gluten de trigo,0,0.188,32,290022,0,0,3,2025,Francia,1641,China,1641
2025-03-04,NotHotDog,534,3758,gluten de trigo,0,0.263,32,289425,0,1,3,2025,Francia,1641,China,1641
2025-03-05,NotHotDog,667,3758,gluten de trigo,0,0.255,35,288891,0,2,3,2025,Francia,1641,China,1641
2025-03-06,NotHotDog,683,3758,gluten de trigo,0,0.233,33,288224,0,3,3,2025,Francia,1641,China,1641
2025-03-07,NotHotDog,884,3758,gluten de trigo,0,0.171,29,287541,0,4,3,2025,Francia,1641,China,1641
2025-03-08,NotHotDog,806,3758,gluten de trigo,0,0.21,30,286657,0,5,3,2025,Francia,1641,China,1641
2025-03-09,NotHotDog,863,3758,gluten de trigo,1,0.181,30,285851,0,6,3,2025,Francia,1641,China,1641
2025-03-10,NotHotDog,626,3758,gluten de trigo,0,0.297,35,284988,0,0,3,2025,Francia,1641,China,1641
2025-03-11,NotHotDog,513,3758,gluten de trigo,0,0.165,34,284362,0,1,3,2025,Francia,1641,China,1641
2025-03-12,NotHotDog,583,3758,gluten de trigo,0,0.329,37,283849,0,2,3,2025,Francia,1641,China,1641
2025-03-13,NotHotDog,644,3758,gluten de trigo,0,0.319,31,283266,0,3,3,2025,Francia,1641,China,1641
2025-03-14,NotHotDog,859,3758,gluten de trigo,0,0.215,32,282622,0,4,3,2025,Francia,1641,China,1641
2025-03-15,NotHotDog,811,3758,gluten de trigo,0,0.245,31,281763,0,5,3,2025,Francia,1641,China,1641
2025-03-16,NotHotDog,753,3758,gluten de trigo,0,0.236,31,280952,0,6,3,2025,Francia,1641,China,1641
2025-03-17,NotHotDog,590,3758,gluten de trigo,0,0.299,34,280199,0,0,3,2025,Francia,1641,China,1641
2025-03-18,NotHotDog,585,3758,gluten de trigo,0,0.354,33,279609,0,1,3,2025,Francia,1641,China,1641
2025-03-19,NotHotDog,560,3758,gluten de trigo,0,0.349,36,279024,0,2,3,2025,Francia,1641,China,1641
2025-03-20,NotHotDog,766,3758,gluten de trigo,0,0.274,31,278464,0,3,3,2025,Francia,1641,China,1641
2025-03-21,NotHotDog,769,3758,gluten de trigo,0,0.364,35,277698,0,4,3,2025,Francia,1641,China,1641
2025-03-22,NotHotDog,785,3758,gluten de trigo,0,0.366,33,276929,0,5,3,2025,Francia,1641,China,1641
2025-03-23,NotHotDog,728,3758,gluten de trigo,0,0.304,29,276144,0,6,3,2025,Francia,1641,China,1641
2025-03-24,NotHotDog,684,3758,gluten de trigo,0,0.319,31,275416,0,0,3,2025,Francia,1641,China,1641
2025-03-25,NotHotDog,569,3758,gluten de trigo,0,0.402,34,274732,0,1,3,2025,Francia,1641,China,1641
2025-03-26,NotHotDog,634,3758,gluten de trigo,0,0.384,37,274163,0,2,3,2025,Francia,1641,China,1641
2025-03-27,NotHotDog,809,3758,gluten de trigo,1,0.399,33,273529,0,3,3,2025,Francia,1641,China,1641
2025-03-28,NotHotDog,1098,3758,gluten de trigo,1,0.473,34,272720,0,4,3,2025,Francia,1641,China,1641
2025-03-29,NotHotDog,772,3758,gluten de trigo,0,0.377,34,271622,0,5,3,2025,Francia,1641,China,1641
2025-03-30,NotHotDog,758,3758,gluten de trigo,0,0.372,32,270850,0,6,3,2025,Francia,1641,China,1641
2025-03-31,NotHotDog,564,3758,gluten de trigo,0,0.429,33,270092,0,0,3,2025,Francia,1641,China,1641
2025-04-01,NotHotDog,585,3758,gluten de trigo,0,0.466,35,269528,0,1,4,2025,Francia,1641,China,1641
2025-04-02,NotHotDog,713,3758,gluten de trigo,1,0.342,32,268943,0,2,4,2025,Francia,1641,China,1641
2025-04-03,NotHotDog,775,3758,gluten de trigo,0,0.369,30,268230,0,3,4,2025,Francia,1641,China,1641
2025-04-04,NotHotDog,726,3758,gluten de trigo,0,0.333,32,267455,0,4,4,2025,Francia,1641,China,1641
2025-04-05,NotHotDog,1091,3758,gluten de trigo,1,0.407,35,266729,0,5,4,2025,Francia,1641,China,1641
2025-04-06,NotHotDog,627,3758,gluten de trigo,0,0.44,36,265638,0,6,4,2025,Francia,1641,China,1641
2025-04-07,NotHotDog,592,3758,gluten de trigo,0,0.353,36,265011,0,0,4,2025,Francia,1641,China,1641
2025-04-08,NotHotDog,482,3758,gluten de trigo,0,0.463,37,264419,0,1,4,2025,Francia,1641,China,1641
2025-04-09,NotHotDog,762,3758,gluten de trigo,1,0.389,32,263937,0,2,4,2025,Francia,1641,China,1641
2025-04-10,NotHotDog,735,3758,gluten de trigo,0,0.39,32,263175,0,3,4,2025,Francia,1641,China,1641
2025-04-11,NotHotDog,732,3758,gluten de trigo,0,0.478,33,262440,0,4,4,2025,Francia,1641,China,1641
2025-04-12,NotHotDog,955,3758,gluten de trigo,1,0.396,33,261708,0,5,4,2025,Francia,1641,China,1641
2025-04-13,NotHotDog,715,3758,gluten de trigo,0,0.361,32,260753,0,6,4,2025,Francia,1641,China,1641
2025-04-14,NotHotDog,515,3758,gluten de trigo,0,0.474,34,260038,0,0,4,2025,Francia,1641,China,1641
2025-04-15,NotHotDog,472,3758,gluten de trigo,0,0.434,32,259523,0,1,4,2025,Francia,1641,China,1641
2025-04-16,NotHotDog,521,3758,gluten de trigo,0,0.505,37,259051,0,2,4,2025,Francia,1641,China,1641
2025-04-17,NotHotDog,612,3758,gluten de trigo,0,0.491,33,258530,0,3,4,2025,Francia,1641,China,1641
2025-04-18,NotHotDog,692,3758,gluten de trigo,0,0.366,31,257918,0,4,4,2025,Francia,1641,China,1641
2025-04-19,NotHotDog,802,3758,gluten de trigo,0,0.524,36,257226,0,5,4,2025,Francia,1641,China,1641
2025-04-20,NotHotDog,683,3758,gluten de trigo,0,0.557,37,256424,0,6,4,2025,Francia,1641,China,1641
2025-04-21,NotHotDog,473,3758,gluten de trigo,0,0.517,35,255741,0,0,4,2025,Francia,1641,China,1641
2025-04-22,NotHotDog,485,3758,gluten de trigo,0,0.523,37,255268,0,1,4,2025,Francia,1641,China,1641
2025-04-23,NotHotDog,508,3758,gluten de trigo,0,0.46,36,254783,0,2,4,2025,Francia,1641,China,1641
2025-04-24,NotHotDog,712,3758,gluten de trigo,0,0.452,38,254275,0,3,4,2025,Francia,1641,China,1641
2025-04-25,NotHotDog,717,3758,gluten de trigo,0,0.489,36,253563,0,4,4,2025,Francia,1641,China,1641
2025-04-26,NotHotDog,643,3758,gluten de trigo,0,0.527,39,252846,0,5,4,2025,Francia,1641,China,1641
2025-04-27,NotHotDog,651,3758,gluten de trigo,0,0.529,35,252203,0,6,4,2025,Francia,1641,China,1641
2025-04-28,NotHotDog,563,3758,gluten de trigo,0,0.464,37,251552,0,0,4,2025,Francia,1641,China,1641
2025-04-29,NotHotDog,459,3758,gluten de trigo,0,0.462,37,250989,0,1,4,2025,Francia,1641,China,1641
2025-04-30,NotHotDog,538,3758,gluten de trigo,0,0.416,34,250530,0,2,4,2025,Francia,1641,China,1641
2025-05-01,NotHotDog,607,3758,gluten de trigo,0,0.525,34,249992,0,3,5,2025,Francia,1641,China,1641
2025-05-02,NotHotDog,802,3758,gluten de trigo,0,0.475,34,249385,0,4,5,2025,Francia,1641,China,1641
2025-05-03,NotHotDog,695,3758,gluten de trigo,0,0.48,36,248583,0,5,5,2025,Francia,1641,China,1641
2025-05-04,NotHotDog,593,3758,gluten de trigo,0,0.583,34,247888,0,6,5,2025,Francia,1641,China,1641
2025-05-05,NotHotDog,716,3758,gluten de trigo,1,0.528,34,247295,0,0,5,2025,Francia,1641,China,1641
2025-05-06,NotHotDog,596,3758,gluten de trigo,1,0.515,38,246579,0,1,5,2025,Francia,1641,China,1641
2025-05-07,NotHotDog,568,3758,gluten de trigo,0,0.541,37,245983,0,2,5,2025,Francia,1641,China,1641
2025-05-08,NotHotDog,702,3758,gluten de trigo,0,0.571,31,245415,0,3,5,2025,Francia,1641,China,1641
2025-05-09,NotHotDog,784,3758,gluten de trigo,0,0.419,31,244713,0,4,5,2025,Francia,1641,China,1641
2025-05-10,NotHotDog,683,3758,gluten de trigo,0,0.472,39,243929,0,5,5,2025,Francia,1641,China,1641
2025-05-11,NotHotDog,631,3758,gluten de trigo,0,0.488,37,243246,0,6,5,2025,Francia,1641,China,1641
2025-05-12,NotHotDog,576,3758,gluten de trigo,0,0.45,33,242615,0,0,5,2025,Francia,1641,China,1641
2025-05-13,NotHotDog,534,3758,gluten de trigo,0,0.486,32,242039,0,1,5,2025,Francia,1641,China,1641
2025-05-14,NotHotDog,489,3758,gluten de trigo,0,0.42,32,241505,0,2,5,2025,Francia,1641,China,1641
2025-05-15,NotHotDog,655,3758,gluten de trigo,0,0.543,37,241016,0,3,5,2025,Francia,1641,China,1641
2025-05-16,NotHotDog,722,3758,gluten de trigo,0,0.47,39,240361,0,4,5,2025,Francia,1641,China,1641
2025-05-17,NotHotDog,739,3758,gluten de trigo,0,0.504,39,239639,0,5,5,2025,Francia,1641,China,1641
2025-05-18,NotHotDog,662,3758,gluten de trigo,0,0.495,32,238900,0,6,5,2025,Francia,1641,China,1641
2025-05-19,NotHotDog,461,3758,gluten de trigo,0,0.519,35,238238,0,0,5,2025,Francia,1641,China,1641
2025-05-20,NotHotDog,583,3758,gluten de trigo,1,0.366,32,237777,0,1,5,2025,Francia,1641,China,1641
2025-05-21,NotHotDog,551,3758,gluten de trigo,0,0.509,35,237194,0,2,5,2025,Francia,1641,China,1641
2025-05-22,NotHotDog,618,3758,gluten de trigo,0,0.471,32,236643,0,3,5,2025,Francia,1641,China,1641
2025-05-23,NotHotDog,560,3758,gluten de trigo,0,0.502,34,236025,0,4,5,2025,Francia,1641,China,1641
2025-05-24,NotHotDog,582,3758,gluten de trigo,0,0.42,32,235465,0,5,5,2025,Francia,1641,China,1641
2025-05-25,NotHotDog,618,3758,gluten de trigo,0,0.497,36,234883,0,6,5,2025,Francia,1641,China,1641
2025-05-26,NotHotDog,524,3758,gluten de trigo,0,0.538,34,234265,0,0,5,2025,Francia,1641,China,1641
2025-05-27,NotHotDog,405,3758,gluten de trigo,0,0.479,34,233741,0,1,5,2025,Francia,1641,China,1641
2025-05-28,NotHotDog,545,3758,gluten de trigo,0,0.43,35,233336,0,2,5,2025,Francia,1641,China,1641
2025-05-29,NotHotDog,587,3758,gluten de trigo,0,0.429,37,232791,0,3,5,2025,Francia,1641,China,1641
2025-05-30,NotHotDog,610,3758,gluten de trigo,0,0.487,39,232204,0,4,5,2025,Francia,1641,China,1641
2025-05-31,NotHotDog,626,3758,gluten de trigo,0,0.483,36,231594,0,5,5,2025,Francia,1641,China,1641
2025-06-01,NotHotDog,517,3758,gluten de trigo,0,0.468,34,230968,0,6,6,2025,Francia,1641,China,1641
2025-06-02,NotHotDog,455,3758,gluten de trigo,0,0.444,37,230451,0,0,6,2025,Francia,1641,China,1641
2025-06-03,NotHotDog,376,3758,gluten de trigo,0,0.452,37,229996,0,1,6,2025,Francia,1641,China,1641
2025-06-04,NotHotDog,611,3758,gluten de trigo,1,0.434,36,229620,0,2,6,2025,Francia,1641,China,1641
2025-06-05,NotHotDog,608,3758,gluten de trigo,0,0.414,31,229009,0,3,6,2025,Francia,1641,China,1641
2025-06-06,NotHotDog,578,3758,gluten de trigo,0,0.466,37,228401,0,4,6,2025,Francia,1641,China,1641
2025-06-07,NotHotDog,639,3758,gluten de trigo,0,0.438,35,227823,0,5,6,2025,Francia,1641,China,1641
2025-06-08,NotHotDog,522,3758,gluten de trigo,0,0.482,33,227184,0,6,6,2025,Francia,1641,China,1641
2025-06-09,NotHotDog,491,3758,gluten de trigo,0,0.469,33,226662,0,0,6,2025,Francia,1641,China,1641
2025-06-10,NotHotDog,351,3758,gluten de trigo,0,0.421,35,226171,0,1,6,2025,Francia,1641,China,1641
2025-06-11,NotHotDog,503,3758,gluten de trigo,0,0.432,29,225820,0,2,6,2025,Francia,1641,China,1641
2025-06-12,NotHotDog,484,3758,gluten de trigo,0,0.349,33,225317,0,3,6,2025,Francia,1641,China,1641
2025-06-13,NotHotDog,621,3758,gluten de trigo,0,0.387,32,224833,0,4,6,2025,Francia,1641,China,1641
2025-06-14,NotHotDog,587,3758,gluten de trigo,0,0.403,32,224212,0,5,6,2025,Francia,1641,China,1641
2025-06-15,NotHotDog,528,3758,gluten de trigo,0,0.301,32,223625,0,6,6,2025,Francia,1641,China,1641
2025-06-16,NotHotDog,399,3758,gluten de trigo,0,0.396,31,223097,0,0,6,2025,Francia,1641,China,1641
2025-06-17,NotHotDog,476,3758,gluten de trigo,0,0.32,35,222698,0,1,6,2025,Francia,1641,China,1641
2025-06-18,NotHotDog,416,3758,gluten de trigo,0,0.32,29,222222,0,2,6,2025,Francia,1641,China,1641
2025-06-19,NotHotDog,498,3758,gluten de trigo,0,0.33,33,221806,0,3,6,2025,Francia,1641,China,1641
2025-06-20,NotHotDog,704,3758,gluten de trigo,0,0.349,31,221308,0,4,6,2025,Francia,1641,China,1641
2025-06-21,NotHotDog,622,3758,gluten de trigo,0,0.278,36,220604,0,5,6,2025,Francia,1641,China,1641
2025-06-22,NotHotDog,477,3758,gluten de trigo,0,0.381,34,219982,0,6,6,2025,Francia,1641,China,1641
2025-06-23,NotHotDog,438,3758,gluten de trigo,0,0.341,29,219505,0,0,6,2025,Francia,1641,China,1641
2025-06-24,NotHotDog,402,3758,gluten de trigo,0,0.423,35,219067,0,1,6,2025,Francia,1641,China,1641
2025-06-25,NotHotDog,391,3758,gluten de trigo,0,0.336,31,218665,0,2,6,2025,Francia,1641,China,1641
2025-06-26,NotHotDog,505,3758,gluten de trigo,0,0.343,35,218274,0,3,6,2025,Francia,1641,China,1641
2025-06-27,NotHotDog,599,3758,gluten de trigo,0,0.266,33,217769,0,4,6,2025,Francia,1641,China,1641
2025-06-28,NotHotDog,651,3758,gluten de trigo,0,0.243,35,217170,0,5,6,2025,Francia,1641,China,1641
2025-06-29,NotHotDog,509,3758,gluten de trigo,0,0.328,33,216519,0,6,6,2025,Francia,1641,China,1641
2025-06-30,NotHotDog,428,3758,gluten de trigo,0,0.236,33,216010,0,0,6,2025,Francia,1641,China,1641
2025-07-01,NotHotDog,373,3758,gluten de trigo,0,0.317,33,215582,0,1,7,2025,Francia,1641,China,1641
2025-07-02,NotHotDog,480,3758,gluten de trigo,0,0.364,32,215209,0,2,7,2025,Francia,1641,China,1641
2025-07-03,NotHotDog,563,3758,gluten de trigo,0,0.32,35,214729,0,3,7,2025,Francia,1641,China,1641
2025-07-04,NotHotDog,623,3758,gluten de trigo,0,0.296,30,214166,0,4,7,2025,Francia,1641,China,1641
2025-07-05,NotHotDog,582,3758,gluten de trigo,0,0.275,32,213543,0,5,7,2025,Francia,1641,China,1641
2025-07-06,NotHotDog,440,3758,gluten de trigo,0,0.237,31,212961,0,6,7,2025,Francia,1641,China,1641
2025-07-07,NotHotDog,459,3758,gluten de trigo,0,0.245,34,212521,0,0,7,2025,Francia,1641,China,1641
2025-07-08,NotHotDog,392,3758,gluten de trigo,0,0.217,30,212062,0,1,7,2025,Francia,1641,China,1641
2025-07-09,NotHotDog,421,3758,gluten de trigo,0,0.174,30,211670,0,2,7,2025,Francia,1641,China,1641
2025-07-10,NotHotDog,531,3758,gluten de trigo,0,0.237,32,211249,0,3,7,2025,Francia,1641,China,1641
2025-07-11,NotHotDog,583,3758,gluten de trigo,0,0.285,35,210718,0,4,7,2025,Francia,1641,China,1641
2025-07-12,NotHotDog,719,3758,gluten de trigo,1,0.16,30,210135,0,5,7,2025,Francia,1641,China,1641
2025-07-13,NotHotDog,481,3758,gluten de trigo,0,0.29,32,209416,0,6,7,2025,Francia,1641,China,1641
2025-07-14,NotHotDog,350,3758,gluten de trigo,0,0.276,30,208935,0,0,7,2025,Francia,1641,China,1641
2025-07-15,NotHotDog,384,3758,gluten de trigo,0,0.23,30,208585,0,1,7,2025,Francia,1641,China,1641
2025-07-16,NotHotDog,467,3758,gluten de trigo,0,0.226,33,208201,0,2,7,2025,Francia,1641,China,1641
2025-07-17,NotHotDog,430,3758,gluten de trigo,0,0.192,31,207734,0,3,7,2025,Francia,1641,China,1641
2025-07-18,NotHotDog,567,3758,gluten de trigo,0,0.2,31,207304,0,4,7,2025,Francia,1641,China,1641
2025-07-19,NotHotDog,582,3758,gluten de trigo,0,0.17,35,206737,0,5,7,2025,Francia,1641,China,1641
2025-07-20,NotHotDog,515,3758,gluten de trigo,0,0.191,28,206155,0,6,7,2025,Francia,1641,China,1641
2025-07-21,NotHotDog,381,3758,gluten de trigo,0,0.193,36,205640,0,0,7,2025,Francia,1641,China,1641
2025-07-22,NotHotDog,341,3758,gluten de trigo,0,0.276,35,205259,0,1,7,2025,Francia,1641,China,1641
2025-07-23,NotHotDog,395,3758,gluten de trigo,0,0.207,31,204918,0,2,7,2025,Francia,1641,China,1641
2025-07-24,NotHotDog,540,3758,gluten de trigo,0,0.165,32,204523,0,3,7,2025,Francia,1641,China,1641
2025-07-25,NotHotDog,475,3758,gluten de trigo,0,0.168,30,203983,0,4,7,2025,Francia,1641,China,1641
2025-07-26,NotHotDog,490,3758,gluten de trigo,0,0.134,31,203508,0,5,7,2025,Francia,1641,China,1641
2025-07-27,NotHotDog,458,3758,gluten de trigo,0,0.14,35,203018,0,6,7,2025,Francia,1641,China,1641
2025-07-28,NotHotDog,511,3758,gluten de trigo,1,0.21,30,202560,0,0,7,2025,Francia,1641,China,1641
2025-07-29,NotHotDog,473,3758,gluten de trigo,1,0.138,30,202049,0,1,7,2025,Francia,1641,China,1641
2025-07-30,NotHotDog,454,3758,gluten de trigo,0,0.129,29,201576,0,2,7,2025,Francia,1641,China,1641
2025-07-31,NotHotDog,439,3758,gluten de trigo,0,0.129,29,201122,0,3,7,2025,Francia,1641,China,1641
2025-08-01,NotHotDog,536,3758,gluten de trigo,0,0.12,30,200683,0,4,8,2025,Francia,1641,China,1641
2025-08-02,NotHotDog,535,3758,gluten de trigo,0,0.211,29,200147,0,5,8,2025,Francia,1641,China,1641
2025-08-03,NotHotDog,456,3758,gluten de trigo,0,0.161,30,199612,0,6,8,2025,Francia,1641,China,1641
2025-08-04,NotHotDog,343,3758,gluten de trigo,0,0.138,31,199156,0,0,8,2025,Francia,1641,China,1641
2025-08-05,NotHotDog,345,3758,gluten de trigo,0,0.153,30,198813,0,1,8,2025,Francia,1641,China,1641
2025-08-06,NotHotDog,382,3758,gluten de trigo,0,0.162,26,198468,0,2,8,2025,Francia,1641,China,1641
2025-08-07,NotHotDog,504,3758,gluten de trigo,0,0.113,30,198086,0,3,8,2025,Francia,1641,China,1641
2025-08-08,NotHotDog,554,3758,gluten de trigo,0,0.081,30,197582,0,4,8,2025,Francia,1641,China,1641
2025-08-09,NotHotDog,463,3758,gluten de trigo,0,0.217,35,197028,0,5,8,2025,Francia,1641,China,1641
2025-08-10,NotHotDog,449,3758,gluten de trigo,0,0.2,31,196565,0,6,8,2025,Francia,1641,China,1641
2025-08-11,NotHotDog,373,3758,gluten de trigo,0,0.169,33,196116,0,0,8,2025,Francia,1641,China,1641
2025-08-12,NotHotDog,416,3758,gluten de trigo,0,0.197,31,195743,0,1,8,2025,Francia,1641,China,1641
2025-08-13,NotHotDog,515,3758,gluten de trigo,1,0.247,35,195327,0,2,8,2025,Francia,1641,China,1641
2025-08-14,NotHotDog,434,3758,gluten de trigo,0,0.126,29,194812,0,3,8,2025,Francia,1641,China,1641
2025-08-15,NotHotDog,621,3758,gluten de trigo,1,0.098,31,194378,0,4,8,2025,Francia,1641,China,1641
2025-08-16,NotHotDog,509,3758,gluten de trigo,0,0.188,33,193757,0,5,8,2025,Francia,1641,China,1641
2025-08-17,NotHotDog,624,3758,gluten de trigo,1,0.083,31,193248,0,6,8,2025,Francia,1641,China,1641
2025-08-18,NotHotDog,401,3758,gluten de trigo,0,0.16,35,192624,0,0,8,2025,Francia,1641,China,1641
2025-08-19,NotHotDog,363,3758,gluten de trigo,0,0.145,30,192223,0,1,8,2025,Francia,1641,China,1641
2025-08-20,NotHotDog,390,3758,gluten de trigo,0,0.196,34,191860,0,2,8,2025,Francia,1641,China,1641
2025-08-21,NotHotDog,468,3758,gluten de trigo,0,0.141,33,191470,0,3,8,2025,Francia,1641,China,1641
2025-08-22,NotHotDog,524,3758,gluten de trigo,0,0.227,32,191002,0,4,8,2025,Francia,1641,China,1641
2025-08-23,NotHotDog,448,3758,gluten de trigo,0,0.133,34,190478,0,5,8,2025,Francia,1641,China,1641
2025-08-24,NotHotDog,457,3758,gluten de trigo,0,0.208,31,190030,0,6,8,2025,Francia,1641,China,1641
2025-08-25,NotHotDog,367,3758,gluten de trigo,0,0.143,31,189573,0,0,8,2025,Francia,1641,China,1641
2025-08-26,NotHotDog,310,3758,gluten de trigo,0,0.207,31,189206,0,1,8,2025,Francia,1641,China,1641
2025-08-27,NotHotDog,472,3758,gluten de trigo,0,0.132,28,188896,0,2,8,2025,Francia,1641,China,1641
2025-08-28,NotHotDog,484,3758,gluten de trigo,0,0.185,33,188424,0,3,8,2025,Francia,1641,China,1641
2025-08-29,NotHotDog,530,3758,gluten de trigo,0,0.256,33,187940,0,4,8,2025,Francia,1641,China,1641
2025-08-30,NotHotDog,508,3758,gluten de trigo,0,0.2,31,187410,0,5,8,2025,Francia,1641,China,1641
2025-08-31,NotHotDog,486,3758,gluten de trigo,0,0.257,36,186902,0,6,8,2025,Francia,1641,China,1641
2025-09-01,NotHotDog,424,3758,gluten de trigo,1,0.201,31,186416,0,0,9,2025,Francia,1641,China,1641
2025-09-02,NotHotDog,349,3758,gluten de trigo,0,0.181,28,185992,0,1,9,2025,Francia,1641,China,1641
2025-09-03,NotHotDog,367,3758,gluten de trigo,0,0.22,35,185643,0,2,9,2025,Francia,1641,China,1641
2025-09-04,NotHotDog,501,3758,gluten de trigo,0,0.247,34,185276,0,3,9,2025,Francia,1641,China,1641
2025-09-05,NotHotDog,496,3758,gluten de trigo,0,0.125,32,184775,0,4,9,2025,Francia,1641,China,1641
2025-09-06,NotHotDog,572,3758,gluten de trigo,0,0.252,31,184279,0,5,9,2025,Francia,1641,China,1641
2025-09-07,NotHotDog,458,3758,gluten de trigo,0,0.184,32,183707,0,6,9,2025,Francia,1641,China,1641
2025-09-08,NotHotDog,412,3758,gluten de trigo,0,0.176,29,183249,0,0,9,2025,Francia,1641,China,1641
2025-09-09,NotHotDog,371,3758,gluten de trigo,0,0.268,32,182837,0,1,9,2025,Francia,1641,China,1641
2025-09-10,NotHotDog,433,3758,gluten de trigo,0,0.313,31,182466,0,2,9,2025,Francia,1641,China,1641
2025-09-11,NotHotDog,530,3758,gluten de trigo,1,0.262,33,182033,0,3,9,2025,Francia,1641,China,1641
2025-09-12,NotHotDog,574,3758,gluten de trigo,0,0.189,33,181503,0,4,9,2025,Francia,1641,China,1641
2025-09-13,NotHotDog,451,3758,gluten de trigo,0,0.229,30,180929,0,5,9,2025,Francia,1641,China,1641
2025-09-14,NotHotDog,467,3758,gluten de trigo,0,0.247,33,180478,0,6,9,2025,Francia,1641,China,1641
2025-09-15,NotHotDog,374,3758,gluten de trigo,0,0.284,33,180011,0,0,9,2025,Francia,1641,China,1641
2025-09-16,NotHotDog,323,3758,gluten de trigo,0,0.276,34,179637,0,1,9,2025,Francia,1641,China,1641
2025-09-17,NotHotDog,375,3758,gluten de trigo,0,0.31,32,179314,0,2,9,2025,Francia,1641,China,1641
2025-09-18,NotHotDog,458,3758,gluten de trigo,0,0.342,35,178939,0,3,9,2025,Francia,1641,China,1641
2025-09-19,NotHotDog,533,3758,gluten de trigo,0,0.315,31,178481,0,4,9,2025,Francia,1641,China,1641
2025-09-20,NotHotDog,514,3758,gluten de trigo,0,0.348,30,177948,0,5,9,2025,Francia,1641,China,1641
2025-09-21,NotHotDog,475,3758,gluten de trigo,0,0.296,30,177434,0,6,9,2025,Francia,1641,China,1641
2025-09-22,NotHotDog,370,3758,gluten de trigo,0,0.48,34,176959,0,0,9,2025,Francia,1641,China,1641
2025-09-23,NotHotDog,354,3758,gluten de trigo,0,0.349,30,176589,0,1,9,2025,Francia,1641,China,1641
